date,state,avg_temp_c,rainfall_mm,humidity_pct,wind_speed_mps
2009-05,Madhya Pradesh,28.58,14.26,64.98,2.45
2009-06,Madhya Pradesh,28.4,17.63,62.56,3.33
2009-07,Madhya Pradesh,23.65,57.16,57.36,2.35
2009-08,Madhya Pradesh,22.64,7.46,74.67,3.84
2009-09,Madhya Pradesh,21.54,32.95,53.83,5.95
2009-10,Madhya Pradesh,22.8,41.94,48.24,2.99
2009-11,Madhya Pradesh,24.51,31.82,56.17,5.05
2009-12,Madhya Pradesh,27.12,4.21,53.91,4.54
2010-01,Madhya Pradesh,31.81,7.78,76.46,2.2
2010-02,Madhya Pradesh,33.58,24.51,49.96,1.79
2010-03,Madhya Pradesh,33.99,20.28,79.66,5.45
2010-04,Madhya Pradesh,33.05,40.24,69.46,5.19
2010-05,Madhya Pradesh,30.67,31.63,64.69,3.61
2010-06,Madhya Pradesh,28.13,7.75,53.17,1.39
2010-07,Madhya Pradesh,25.3,24.18,83.99,5.41
2010-08,Madhya Pradesh,22.81,0.86,70.3,4.61
2010-09,Madhya Pradesh,23.72,3.17,75.75,2.88
2010-10,Madhya Pradesh,23.38,19.74,63.38,2.76
2010-11,Madhya Pradesh,23.77,26.39,78.96,5.91
2010-12,Madhya Pradesh,29.9,23.93,70.6,4.98
2011-01,Madhya Pradesh,30.19,18.12,48.04,1.53
2011-02,Madhya Pradesh,34.1,25.28,66.81,4.39
2011-03,Madhya Pradesh,34.9,15.7,80.76,3.23
2011-04,Madhya Pradesh,33.89,34.6,58.42,2.32
2011-05,Madhya Pradesh,30.81,29.19,83.63,4.16
2011-06,Madhya Pradesh,28.42,22.56,62.13,4.36
2011-07,Madhya Pradesh,23.81,8.24,64.03,1.8
2011-08,Madhya Pradesh,24.01,7.36,55.6,3.35
2011-09,Madhya Pradesh,22.66,45.33,46.22,3.41
2011-10,Madhya Pradesh,22.7,1.8,52.86,1.24
2011-11,Madhya Pradesh,25.46,5.76,77.39,3.6
2011-12,Madhya Pradesh,27.94,33.05,60.33,2.96
2012-01,Madhya Pradesh,30.66,12.65,74.53,3.52
2012-02,Madhya Pradesh,34.17,13.74,73.6,2.33
2012-03,Madhya Pradesh,33.38,37.06,71.67,1.85
2012-04,Madhya Pradesh,32.41,10.31,52.1,3.93
2012-05,Madhya Pradesh,29.93,0.84,81.87,1.28
2012-06,Madhya Pradesh,28.43,10.72,54.76,3.68
2012-07,Madhya Pradesh,24.62,19.62,71.02,4.39
2012-08,Madhya Pradesh,23.19,49.57,49.99,1.24
2012-09,Madhya Pradesh,20.91,21.98,56.03,5.7
2012-10,Madhya Pradesh,22.85,27.55,59.26,5.7
2012-11,Madhya Pradesh,25.04,13.49,48.72,1.17
2012-12,Madhya Pradesh,29.33,41.45,59.69,2.53
2013-01,Madhya Pradesh,28.59,6.42,66.42,3.67
2013-02,Madhya Pradesh,31.87,7.68,59.9,5.31
2013-03,Madhya Pradesh,34.26,13.66,67.1,2.09
2013-04,Madhya Pradesh,34.46,25.28,84.28,1.56
2013-05,Madhya Pradesh,30.66,10.74,74.23,2.72
2013-06,Madhya Pradesh,26.83,18.82,67.51,1.43
2013-07,Madhya Pradesh,24.72,65.96,81.58,1.7
2013-08,Madhya Pradesh,22.59,30.91,54.16,3.5
2013-09,Madhya Pradesh,22.67,6.22,50.04,5.9
2013-10,Madhya Pradesh,22.49,30.52,50.59,1.93
2013-11,Madhya Pradesh,26.47,57.01,55.84,5.87
2013-12,Madhya Pradesh,27.15,47.76,50.14,2.7
2014-01,Madhya Pradesh,28.99,2.15,68.65,1.87
2014-02,Madhya Pradesh,32.85,18.4,61.5,1.79
2014-03,Madhya Pradesh,34.39,9.45,46.96,2.98
2014-04,Madhya Pradesh,31.64,32.75,73.51,3.94
2014-05,Madhya Pradesh,28.72,11.57,78.86,5.88
2014-06,Madhya Pradesh,27.38,26.78,54.67,5.98
2014-07,Madhya Pradesh,25.17,19.69,59.29,1.22
2014-08,Madhya Pradesh,21.72,15.78,52.28,3.36
2014-09,Madhya Pradesh,21.71,9.57,56.19,5.42
2014-10,Madhya Pradesh,22.53,56.04,56.87,5.37
2014-11,Madhya Pradesh,25.84,16.68,64.35,1.6
2014-12,Madhya Pradesh,27.77,24.42,56.85,5.9
2015-01,Madhya Pradesh,31.58,39.0,84.16,5.5
2015-02,Madhya Pradesh,33.42,31.55,55.38,2.34
2015-03,Madhya Pradesh,33.64,9.74,73.34,5.66
2015-04,Madhya Pradesh,34.56,24.85,54.68,5.08
2015-05,Madhya Pradesh,31.46,28.59,64.03,3.81
2015-06,Madhya Pradesh,29.46,10.03,77.47,3.21
2015-07,Madhya Pradesh,23.87,14.9,48.73,5.22
2015-08,Madhya Pradesh,23.13,2.54,69.19,2.82
2015-09,Madhya Pradesh,22.02,24.4,56.14,1.25
2015-10,Madhya Pradesh,21.68,20.29,73.25,3.07
2015-11,Madhya Pradesh,25.26,10.84,57.28,5.73
2015-12,Madhya Pradesh,27.82,7.15,78.97,3.55
2016-01,Madhya Pradesh,30.72,15.03,70.18,1.28
2016-02,Madhya Pradesh,34.51,60.25,49.84,4.91
2016-03,Madhya Pradesh,30.54,11.57,59.8,1.0
2016-04,Madhya Pradesh,32.29,7.38,67.45,1.37
2016-05,Madhya Pradesh,33.0,22.22,78.33,2.32
2016-06,Madhya Pradesh,27.83,20.13,51.69,3.41
2016-07,Madhya Pradesh,26.08,15.99,51.27,1.49
2016-08,Madhya Pradesh,22.77,22.7,55.77,2.09
2016-09,Madhya Pradesh,22.28,4.44,70.02,3.96
2016-10,Madhya Pradesh,20.26,5.89,79.31,5.17
2016-11,Madhya Pradesh,26.09,17.2,57.96,2.46
2016-12,Madhya Pradesh,28.19,1.97,48.84,2.13
2017-01,Madhya Pradesh,31.79,12.42,78.12,2.81
2017-02,Madhya Pradesh,32.33,3.58,77.69,4.0
2017-03,Madhya Pradesh,33.15,21.72,81.35,3.18
2017-04,Madhya Pradesh,31.52,16.12,56.48,3.08
2017-05,Madhya Pradesh,31.36,8.01,47.67,3.0
2017-06,Madhya Pradesh,28.31,5.32,71.92,5.47
2017-07,Madhya Pradesh,25.27,11.54,83.54,3.63
2017-08,Madhya Pradesh,22.48,7.57,79.6,4.54
2017-09,Madhya Pradesh,21.42,17.31,84.34,5.52
2017-10,Madhya Pradesh,21.95,2.58,49.19,4.7
2017-11,Madhya Pradesh,26.1,32.58,84.73,4.81
2017-12,Madhya Pradesh,27.58,0.71,53.73,4.66
2018-01,Madhya Pradesh,31.41,19.21,72.95,2.35
2018-02,Madhya Pradesh,32.26,21.95,54.02,1.06
2018-03,Madhya Pradesh,34.58,11.92,51.64,2.83
2018-04,Madhya Pradesh,33.36,8.62,61.4,4.72
2018-05,Madhya Pradesh,29.6,21.38,62.87,3.47
2018-06,Madhya Pradesh,25.9,25.96,71.09,3.56
2018-07,Madhya Pradesh,27.39,16.08,53.87,2.1
2018-08,Madhya Pradesh,21.49,13.16,60.85,2.08
2018-09,Madhya Pradesh,22.52,4.46,58.39,1.94
2018-10,Madhya Pradesh,24.0,30.98,71.77,4.7
2018-11,Madhya Pradesh,23.92,45.68,47.21,2.07
2018-12,Madhya Pradesh,28.71,13.83,55.88,5.34
2019-01,Madhya Pradesh,31.79,53.62,57.12,1.68
2019-02,Madhya Pradesh,30.2,12.77,53.89,2.08
2019-03,Madhya Pradesh,32.88,14.65,68.09,3.41
2019-04,Madhya Pradesh,32.69,29.86,59.42,2.4
2019-05,Madhya Pradesh,31.59,8.6,73.36,1.99
2019-06,Madhya Pradesh,28.16,40.63,67.3,5.11
2019-07,Madhya Pradesh,25.78,20.42,53.6,3.71
2019-08,Madhya Pradesh,23.02,41.45,54.22,5.67
2019-09,Madhya Pradesh,22.53,28.78,67.93,4.46
2019-10,Madhya Pradesh,22.7,19.03,67.76,3.15
2019-11,Madhya Pradesh,22.53,33.86,68.08,1.2
2019-12,Madhya Pradesh,28.39,43.34,52.09,2.92
2020-01,Madhya Pradesh,30.27,8.98,64.64,4.35
2020-02,Madhya Pradesh,32.65,34.57,78.55,4.65
2020-03,Madhya Pradesh,33.87,3.05,70.18,2.09
2020-04,Madhya Pradesh,33.1,22.51,63.59,2.95
2020-05,Madhya Pradesh,28.98,11.29,51.37,2.22
2020-06,Madhya Pradesh,27.7,21.61,73.97,2.82
2020-07,Madhya Pradesh,25.18,3.28,82.25,4.68
2020-08,Madhya Pradesh,24.0,6.39,80.08,4.42
2020-09,Madhya Pradesh,21.34,6.84,73.68,5.0
2020-10,Madhya Pradesh,20.44,15.12,55.88,1.04
2020-11,Madhya Pradesh,24.07,27.28,52.22,4.22
2020-12,Madhya Pradesh,29.5,23.94,52.73,5.57
2021-01,Madhya Pradesh,30.2,29.02,66.89,4.88
2021-02,Madhya Pradesh,33.51,9.28,62.38,3.28
2021-03,Madhya Pradesh,33.92,13.0,46.11,3.43
2021-04,Madhya Pradesh,33.08,11.93,63.81,1.21
2021-05,Madhya Pradesh,31.01,5.13,46.86,2.44
2021-06,Madhya Pradesh,25.19,47.71,58.51,4.72
2021-07,Madhya Pradesh,25.11,15.33,63.78,2.35
2021-08,Madhya Pradesh,24.09,5.81,49.68,2.26
2021-09,Madhya Pradesh,25.54,38.11,64.79,2.17
2021-10,Madhya Pradesh,21.41,8.69,72.59,1.28
2021-11,Madhya Pradesh,25.35,18.21,62.2,4.39
2021-12,Madhya Pradesh,27.23,12.88,78.53,5.57
2022-01,Madhya Pradesh,31.54,18.02,79.33,5.23
2022-02,Madhya Pradesh,33.66,30.54,48.28,2.76
2022-03,Madhya Pradesh,32.45,47.0,62.64,3.86
2022-04,Madhya Pradesh,32.1,23.28,79.74,4.02
2022-05,Madhya Pradesh,30.3,25.03,48.08,3.49
2022-06,Madhya Pradesh,27.98,6.93,63.38,5.99
2022-07,Madhya Pradesh,24.71,18.13,72.14,2.84
2022-08,Madhya Pradesh,22.5,8.76,67.14,2.21
2022-09,Madhya Pradesh,22.51,16.98,82.43,4.11
2022-10,Madhya Pradesh,24.46,49.36,65.86,2.7
2022-11,Madhya Pradesh,25.51,19.59,80.18,3.74
2022-12,Madhya Pradesh,27.58,8.56,62.01,2.02
2023-01,Madhya Pradesh,28.84,29.49,73.0,2.95
2023-02,Madhya Pradesh,35.69,32.09,60.92,4.33
2023-03,Madhya Pradesh,34.21,1.55,78.11,3.38
2023-04,Madhya Pradesh,32.84,18.13,63.51,1.15
2023-05,Madhya Pradesh,32.34,3.2,77.47,4.86
2023-06,Madhya Pradesh,27.6,20.69,61.43,4.46
2023-07,Madhya Pradesh,25.68,11.78,51.06,1.2
2023-08,Madhya Pradesh,21.61,21.39,47.58,5.57
2023-09,Madhya Pradesh,21.54,8.77,74.01,2.09
2023-10,Madhya Pradesh,22.11,8.08,47.4,1.79
2023-11,Madhya Pradesh,25.1,17.6,81.72,5.25
2023-12,Madhya Pradesh,28.38,11.9,46.46,2.92
2024-01,Madhya Pradesh,30.11,25.32,65.19,4.82
2024-02,Madhya Pradesh,33.61,58.3,59.55,5.08
2024-03,Madhya Pradesh,33.0,13.57,80.86,5.75
2024-04,Madhya Pradesh,33.63,16.24,52.41,1.92
2024-05,Madhya Pradesh,31.99,21.57,56.85,1.28
2024-06,Madhya Pradesh,27.83,34.23,61.75,5.58
2024-07,Madhya Pradesh,23.63,16.36,63.68,4.34
2024-08,Madhya Pradesh,22.79,3.61,78.34,4.21
2024-09,Madhya Pradesh,21.77,6.29,67.03,1.59
2024-10,Madhya Pradesh,22.3,25.79,83.51,5.48
2024-11,Madhya Pradesh,26.87,24.99,56.71,1.13
2024-12,Madhya Pradesh,27.18,22.22,53.17,3.27
2025-01,Madhya Pradesh,29.88,10.6,65.67,5.48
2025-02,Madhya Pradesh,33.7,19.87,78.19,3.46
2025-03,Madhya Pradesh,35.06,17.73,45.93,3.11
2025-04,Madhya Pradesh,32.72,4.52,66.32,4.23
2025-05,Madhya Pradesh,30.21,7.0,84.54,5.54
2025-06,Madhya Pradesh,28.16,9.38,83.95,1.37
2025-07,Madhya Pradesh,25.62,17.31,60.59,5.96
2025-08,Madhya Pradesh,24.49,37.99,45.53,4.11
2025-09,Madhya Pradesh,22.0,14.11,68.28,1.55
2025-10,Madhya Pradesh,24.2,1.76,46.03,5.24
2025-11,Madhya Pradesh,24.71,44.67,45.6,2.44
2025-12,Madhya Pradesh,26.34,21.53,64.86,1.96
1975-01,Maharashtra,31.15,23.41,78.86,4.72
1975-02,Maharashtra,31.17,7.71,83.63,4.74
1975-03,Maharashtra,33.04,14.78,74.71,2.91
1975-04,Maharashtra,30.96,12.85,66.65,1.53
1975-05,Maharashtra,30.06,9.98,83.27,3.23
1975-06,Maharashtra,26.5,21.07,77.32,1.59
1975-07,Maharashtra,23.33,17.83,45.37,3.39
1975-08,Maharashtra,22.27,13.76,60.7,1.13
1975-09,Maharashtra,21.48,9.24,52.0,1.53
1975-10,Maharashtra,23.04,16.16,48.44,1.04
1975-11,Maharashtra,23.99,15.75,76.36,5.27
1975-12,Maharashtra,26.49,15.76,65.2,2.28
1976-01,Maharashtra,31.02,8.24,82.93,1.9
1976-02,Maharashtra,32.69,26.33,68.87,3.05
1976-03,Maharashtra,34.56,2.56,60.19,2.03
1976-04,Maharashtra,30.89,19.83,80.82,3.42
1976-05,Maharashtra,30.52,43.35,78.26,3.61
1976-06,Maharashtra,25.73,7.79,65.73,1.36
1976-07,Maharashtra,24.26,66.76,69.62,4.19
1976-08,Maharashtra,22.2,22.61,48.14,1.94
1976-09,Maharashtra,22.14,29.68,53.94,1.77
1976-10,Maharashtra,20.19,25.56,71.75,4.09
1976-11,Maharashtra,24.98,18.16,59.89,5.67
1976-12,Maharashtra,27.42,59.86,62.72,2.16
1977-01,Maharashtra,30.69,16.3,76.61,1.95
1977-02,Maharashtra,31.72,4.67,52.89,1.44
1977-03,Maharashtra,33.11,2.04,75.33,1.82
1977-04,Maharashtra,32.1,23.86,70.22,2.77
1977-05,Maharashtra,30.18,7.57,54.58,1.77
1977-06,Maharashtra,27.62,34.01,46.01,2.12
1977-07,Maharashtra,24.31,60.86,69.16,3.81
1977-08,Maharashtra,21.76,14.97,75.49,4.96
1977-09,Maharashtra,21.48,5.22,65.02,1.35
1977-10,Maharashtra,21.88,7.6,84.94,1.03
1977-11,Maharashtra,23.1,11.32,63.84,1.81
1977-12,Maharashtra,27.86,9.01,57.38,2.39
1978-01,Maharashtra,30.75,13.09,55.82,1.12
1978-02,Maharashtra,32.98,55.17,51.0,2.9
1978-03,Maharashtra,32.64,24.48,59.08,1.85
1978-04,Maharashtra,31.58,23.67,45.78,4.01
1978-05,Maharashtra,28.67,50.86,52.92,1.73
1978-06,Maharashtra,27.25,9.27,77.42,2.17
1978-07,Maharashtra,24.93,29.77,80.99,1.95
1978-08,Maharashtra,22.76,3.88,84.7,2.65
1978-09,Maharashtra,21.46,25.91,48.17,2.24
1978-10,Maharashtra,22.32,23.93,67.85,4.69
1978-11,Maharashtra,24.25,24.35,67.8,4.07
1978-12,Maharashtra,27.21,39.96,54.87,3.5
1979-01,Maharashtra,29.64,2.09,52.88,3.24
1979-02,Maharashtra,33.06,7.11,81.19,2.96
1979-03,Maharashtra,33.55,19.81,57.87,1.67
1979-04,Maharashtra,33.16,5.0,56.61,4.04
1979-05,Maharashtra,30.68,5.57,64.27,5.68
1979-06,Maharashtra,27.54,31.85,65.72,2.91
1979-07,Maharashtra,22.86,14.64,69.7,4.5
1979-08,Maharashtra,22.24,15.15,58.91,5.42
1979-09,Maharashtra,21.01,2.75,81.64,1.96
1979-10,Maharashtra,21.27,15.95,66.25,3.79
1979-11,Maharashtra,22.83,3.1,69.23,3.28
1979-12,Maharashtra,25.41,9.58,74.01,4.95
1980-01,Maharashtra,28.93,7.94,54.67,3.18
1980-02,Maharashtra,32.3,45.24,52.99,5.86
1980-03,Maharashtra,31.57,13.54,51.48,3.12
1980-04,Maharashtra,30.63,13.56,53.46,2.61
1980-05,Maharashtra,29.31,3.07,68.4,2.42
1980-06,Maharashtra,28.57,15.8,72.7,2.72
1980-07,Maharashtra,24.35,21.23,51.96,5.79
1980-08,Maharashtra,21.49,12.08,55.56,1.85
1980-09,Maharashtra,21.54,33.06,54.59,2.57
1980-10,Maharashtra,21.62,10.46,64.65,5.72
1980-11,Maharashtra,24.37,3.2,69.51,1.71
1980-12,Maharashtra,27.09,69.91,82.97,1.39
1981-01,Maharashtra,28.87,46.03,55.76,3.56
1981-02,Maharashtra,31.42,19.16,70.96,5.86
1981-03,Maharashtra,31.45,11.09,45.59,1.95
1981-04,Maharashtra,31.14,37.95,84.37,2.12
1981-05,Maharashtra,31.1,4.53,57.6,2.69
1981-06,Maharashtra,26.86,18.54,54.92,2.43
1981-07,Maharashtra,24.24,8.52,47.05,1.58
1981-08,Maharashtra,21.96,2.98,68.09,4.85
1981-09,Maharashtra,22.42,3.87,52.19,3.5
1981-10,Maharashtra,21.13,4.53,59.39,2.51
1981-11,Maharashtra,23.3,3.39,73.79,4.23
1981-12,Maharashtra,28.81,15.39,57.91,5.53
1982-01,Maharashtra,30.01,19.72,58.82,2.67
1982-02,Maharashtra,31.18,12.51,53.87,2.52
1982-03,Maharashtra,32.5,23.97,66.19,5.01
1982-04,Maharashtra,33.02,26.49,78.06,3.86
1982-05,Maharashtra,29.13,16.11,68.67,3.48
1982-06,Maharashtra,25.86,14.62,83.84,3.6
1982-07,Maharashtra,24.71,37.47,61.39,3.14
1982-08,Maharashtra,22.03,7.98,79.77,2.69
1982-09,Maharashtra,20.83,9.83,82.72,1.9
1982-10,Maharashtra,21.88,7.73,78.28,5.97
1982-11,Maharashtra,24.47,36.2,46.65,4.77
1982-12,Maharashtra,27.7,8.55,83.05,1.61
1983-01,Maharashtra,28.61,13.83,61.15,1.41
1983-02,Maharashtra,32.59,8.06,76.35,5.33
1983-03,Maharashtra,32.4,5.5,79.35,5.04
1983-04,Maharashtra,31.23,11.02,77.19,2.5
1983-05,Maharashtra,30.41,23.43,63.78,3.53
1983-06,Maharashtra,28.15,10.93,77.73,1.28
1983-07,Maharashtra,24.01,12.51,68.86,4.42
1983-08,Maharashtra,23.2,49.98,71.2,4.0
1983-09,Maharashtra,21.83,11.37,62.84,4.19
1983-10,Maharashtra,22.65,7.3,84.97,2.81
1983-11,Maharashtra,25.82,8.23,58.05,1.22
1983-12,Maharashtra,28.31,25.3,50.93,5.11
1984-01,Maharashtra,29.11,32.72,75.76,3.24
1984-02,Maharashtra,32.94,20.21,71.13,2.6
1984-03,Maharashtra,33.39,15.41,46.14,5.48
1984-04,Maharashtra,33.52,3.36,47.26,1.53
1984-05,Maharashtra,28.74,15.84,45.51,4.82
1984-06,Maharashtra,26.77,2.06,82.34,4.54
1984-07,Maharashtra,24.23,13.94,69.38,1.89
1984-08,Maharashtra,22.14,4.39,51.56,3.45
1984-09,Maharashtra,22.57,35.22,83.29,3.91
1984-10,Maharashtra,22.7,12.56,61.61,5.05
1984-11,Maharashtra,23.9,65.63,55.23,2.63
1984-12,Maharashtra,29.9,11.5,81.87,5.62
1985-01,Maharashtra,30.74,10.16,67.41,1.92
1985-02,Maharashtra,31.38,28.59,59.83,3.36
1985-03,Maharashtra,33.09,19.01,54.18,5.21
1985-04,Maharashtra,31.09,18.89,48.48,1.13
1985-05,Maharashtra,29.26,5.56,82.78,4.88
1985-06,Maharashtra,27.64,12.22,81.18,4.06
1985-07,Maharashtra,24.31,31.83,72.47,2.28
1985-08,Maharashtra,21.65,19.42,51.08,5.31
1985-09,Maharashtra,21.05,1.65,65.71,1.09
1985-10,Maharashtra,21.83,19.37,45.33,4.49
1985-11,Maharashtra,23.8,31.99,58.31,1.68
1985-12,Maharashtra,27.04,9.64,55.39,1.05
1986-01,Maharashtra,31.05,9.82,69.27,3.66
1986-02,Maharashtra,31.68,2.0,59.84,4.24
1986-03,Maharashtra,31.87,4.7,50.73,2.01
1986-04,Maharashtra,33.1,6.6,49.17,3.92
1986-05,Maharashtra,31.16,24.16,78.24,2.49
1986-06,Maharashtra,27.55,18.84,75.4,3.27
1986-07,Maharashtra,24.29,30.01,80.74,4.23
1986-08,Maharashtra,25.63,5.18,58.3,3.99
1986-09,Maharashtra,19.65,60.84,45.9,3.47
1986-10,Maharashtra,20.47,37.56,78.14,4.54
1986-11,Maharashtra,24.1,26.91,68.64,2.19
1986-12,Maharashtra,26.71,18.37,69.72,5.05
1987-01,Maharashtra,31.76,6.1,56.46,5.18
1987-02,Maharashtra,32.76,35.8,45.91,3.45
1987-03,Maharashtra,33.3,29.38,54.65,2.15
1987-04,Maharashtra,33.28,22.57,53.04,4.07
1987-05,Maharashtra,30.99,1.11,79.51,3.62
1987-06,Maharashtra,28.32,7.56,72.09,4.57
1987-07,Maharashtra,23.75,33.51,60.91,1.82
1987-08,Maharashtra,21.02,59.13,57.97,3.24
1987-09,Maharashtra,22.5,7.45,54.73,4.15
1987-10,Maharashtra,18.98,3.69,74.89,1.72
1987-11,Maharashtra,23.48,60.74,60.78,4.47
1987-12,Maharashtra,25.91,13.82,80.53,2.17
1988-01,Maharashtra,30.28,29.54,59.76,1.34
1988-02,Maharashtra,31.0,8.13,56.93,4.23
1988-03,Maharashtra,32.53,19.96,78.7,1.94
1988-04,Maharashtra,31.7,7.81,71.76,3.31
1988-05,Maharashtra,27.72,13.47,55.69,5.02
1988-06,Maharashtra,27.59,5.29,71.9,2.2
1988-07,Maharashtra,23.23,16.3,71.08,2.04
1988-08,Maharashtra,22.3,24.07,70.0,3.86
1988-09,Maharashtra,22.25,14.86,81.81,4.75
1988-10,Maharashtra,22.53,33.67,67.93,5.59
1988-11,Maharashtra,24.58,9.4,46.9,5.02
1988-12,Maharashtra,24.72,15.27,55.73,1.61
1989-01,Maharashtra,29.91,8.22,45.81,5.52
1989-02,Maharashtra,33.5,45.6,57.19,3.38
1989-03,Maharashtra,34.14,1.76,71.72,2.08
1989-04,Maharashtra,32.61,9.09,53.85,2.73
1989-05,Maharashtra,31.39,31.59,70.7,1.14
1989-06,Maharashtra,27.71,16.58,59.7,2.54
1989-07,Maharashtra,23.66,18.83,76.47,1.9
1989-08,Maharashtra,22.52,5.26,84.0,1.01
1989-09,Maharashtra,21.92,35.26,45.33,3.96
1989-10,Maharashtra,20.78,37.58,66.55,1.14
1989-11,Maharashtra,24.01,2.33,56.54,2.25
1989-12,Maharashtra,27.84,52.17,84.71,2.63
1990-01,Maharashtra,29.98,24.5,58.88,5.17
1990-02,Maharashtra,32.11,16.85,81.72,1.74
1990-03,Maharashtra,33.84,10.08,84.93,5.15
1990-04,Maharashtra,33.31,6.57,75.33,2.62
1990-05,Maharashtra,29.79,34.43,78.27,1.88
1990-06,Maharashtra,26.88,24.28,67.78,4.31
1990-07,Maharashtra,24.86,19.17,78.92,4.37
1990-08,Maharashtra,21.57,12.05,57.75,1.6
1990-09,Maharashtra,20.66,4.56,67.43,2.21
1990-10,Maharashtra,23.05,27.87,52.65,1.93
1990-11,Maharashtra,24.64,17.77,51.12,1.43
1990-12,Maharashtra,26.14,13.87,78.06,3.39
1991-01,Maharashtra,30.68,78.7,61.81,5.09
1991-02,Maharashtra,31.29,12.17,71.97,5.74
1991-03,Maharashtra,33.02,6.51,78.37,5.39
1991-04,Maharashtra,32.79,22.3,62.02,3.94
1991-05,Maharashtra,30.75,21.14,47.56,2.58
1991-06,Maharashtra,29.64,15.6,79.46,2.32
1991-07,Maharashtra,23.87,33.4,72.83,5.71
1991-08,Maharashtra,22.44,6.38,79.33,4.04
1991-09,Maharashtra,20.65,17.81,61.01,3.42
1991-10,Maharashtra,21.23,82.43,80.64,1.07
1991-11,Maharashtra,23.71,4.92,64.67,1.77
1991-12,Maharashtra,27.77,11.02,74.62,5.32
1992-01,Maharashtra,29.34,4.27,77.59,2.16
1992-02,Maharashtra,32.61,38.95,64.55,5.81
1992-03,Maharashtra,34.14,11.54,45.76,3.1
1992-04,Maharashtra,32.99,30.42,61.44,4.96
1992-05,Maharashtra,31.29,31.42,45.61,1.46
1992-06,Maharashtra,28.14,19.66,59.31,1.86
1992-07,Maharashtra,24.24,9.47,49.74,4.24
1992-08,Maharashtra,20.28,16.48,84.06,4.68
1992-09,Maharashtra,20.87,6.22,83.74,1.87
1992-10,Maharashtra,22.24,17.23,70.82,2.07
1992-11,Maharashtra,24.99,21.54,66.69,5.85
1992-12,Maharashtra,28.66,5.32,66.66,1.09
1993-01,Maharashtra,29.23,19.22,52.32,2.61
1993-02,Maharashtra,32.12,17.86,67.09,4.43
1993-03,Maharashtra,34.77,26.89,71.18,3.76
1993-04,Maharashtra,30.91,14.3,74.51,3.44
1993-05,Maharashtra,31.92,6.35,68.86,1.78
1993-06,Maharashtra,26.5,16.4,71.76,3.89
1993-07,Maharashtra,23.9,22.38,54.27,2.55
1993-08,Maharashtra,21.21,11.89,80.74,1.7
1993-09,Maharashtra,21.61,16.65,50.15,4.28
1993-10,Maharashtra,21.07,32.0,46.35,3.02
1993-11,Maharashtra,22.84,33.09,58.5,1.15
1993-12,Maharashtra,25.59,18.75,48.39,5.53
1994-01,Maharashtra,29.08,27.17,66.02,1.37
1994-02,Maharashtra,32.19,13.16,65.92,1.79
1994-03,Maharashtra,32.48,13.85,65.0,5.82
1994-04,Maharashtra,33.14,15.55,83.61,1.75
1994-05,Maharashtra,29.78,34.89,54.23,2.69
1994-06,Maharashtra,26.93,24.47,75.82,4.22
1994-07,Maharashtra,23.82,20.51,66.54,2.23
1994-08,Maharashtra,22.76,14.4,71.68,3.41
1994-09,Maharashtra,20.24,26.67,84.04,4.32
1994-10,Maharashtra,21.99,3.29,59.93,5.71
1994-11,Maharashtra,24.27,14.09,65.34,3.21
1994-12,Maharashtra,27.31,14.03,49.17,2.3
1995-01,Maharashtra,30.24,23.81,84.14,1.4
1995-02,Maharashtra,30.61,21.45,46.62,1.33
1995-03,Maharashtra,32.57,22.57,82.63,2.57
1995-04,Maharashtra,34.07,19.55,78.72,1.17
1995-05,Maharashtra,29.36,5.28,84.51,5.34
1995-06,Maharashtra,25.51,9.42,54.94,1.58
1995-07,Maharashtra,24.39,22.35,58.9,5.31
1995-08,Maharashtra,21.47,27.34,83.26,5.57
1995-09,Maharashtra,21.19,33.39,65.73,1.99
1995-10,Maharashtra,22.05,32.23,54.96,3.6
1995-11,Maharashtra,24.72,34.7,56.11,5.93
1995-12,Maharashtra,25.49,23.15,53.91,5.73
1996-01,Maharashtra,27.98,15.12,58.72,4.34
1996-02,Maharashtra,31.5,15.02,47.19,4.83
1996-03,Maharashtra,32.68,21.17,63.93,5.41
1996-04,Maharashtra,31.66,4.13,59.27,1.38
1996-05,Maharashtra,31.01,4.72,61.43,4.45
1996-06,Maharashtra,27.21,23.46,64.23,4.85
1996-07,Maharashtra,22.79,6.57,67.95,3.28
1996-08,Maharashtra,21.63,18.68,50.38,3.43
1996-09,Maharashtra,21.2,28.06,55.5,5.25
1996-10,Maharashtra,22.33,20.79,67.19,5.46
1996-11,Maharashtra,24.09,6.31,84.9,1.27
1996-12,Maharashtra,26.61,14.39,75.39,4.23
1997-01,Maharashtra,29.74,29.31,63.26,4.09
1997-02,Maharashtra,33.07,10.38,47.83,5.56
1997-03,Maharashtra,32.84,13.68,70.32,1.19
1997-04,Maharashtra,31.24,58.17,58.34,5.15
1997-05,Maharashtra,29.66,13.32,77.1,2.32
1997-06,Maharashtra,27.44,16.31,70.89,2.49
1997-07,Maharashtra,24.26,15.5,62.66,4.39
1997-08,Maharashtra,22.67,11.03,76.57,4.85
1997-09,Maharashtra,20.91,46.37,80.25,1.08
1997-10,Maharashtra,22.04,21.67,62.26,3.66
1997-11,Maharashtra,23.89,17.85,82.64,3.88
1997-12,Maharashtra,27.33,13.35,77.18,5.58
1998-01,Maharashtra,29.71,10.07,75.71,4.65
